"RBD","AGNO","MRUN","COD_REG_RBD","COD_COM_RBD","COD_DEPE","RURAL_RBD","COD_ENSE2","GEN_ALU","ASISTENCIA","COD_GRADO","EDAD_ALU","PROM_GRAL","SLEP","Z"
10266,2016,19431256,13,13104,1,0,2,2,0,4,9,NA,0,0
10266,2018,9907522,13,13104,1,0,2,2,96,5,10,"5,3",0,0
10266,2016,9907522,13,13104,1,0,2,2,90,3,8,"5,2",0,0
10266,2017,9907522,13,13104,1,0,2,2,94,4,9,"5,3",0,0
10266,2018,5541583,13,13104,1,0,2,2,0,2,7,NA,0,0
10266,2022,5541583,13,13104,1,0,2,2,91,6,11,"5,5",0,0
10267,2022,26965552,13,13127,2,0,2,1,56,2,7,"5,3",0,0
10268,2023,2435547,13,13127,2,0,2,1,94,3,9,"5,4",0,0
10268,2022,2435547,13,13127,2,0,2,1,91,2,8,"6,1",0,0
10269,2023,25829941,13,13104,1,0,5,2,85,4,18,"5,8",0,0
10269,2016,22336330,13,13104,1,0,2,1,90,3,8,"6,6",0,0
10270,2017,2945240,13,13127,2,0,2,1,92,7,12,"5,9",0,0
10270,2018,2945240,13,13127,2,0,2,1,90,8,13,"5,8",0,0
10270,2016,2945240,13,13127,2,0,2,1,78,6,11,"6",0,0
10271,2023,923470,13,13104,1,0,2,2,97,4,9,"5,9",0,0
10271,2022,923470,13,13104,1,0,2,2,96,3,8,"4,7",0,0
10272,2023,26529700,13,13107,2,0,2,1,89,4,10,"4,7",0,0
10272,2017,8810192,13,13107,2,0,2,2,91,3,8,"6,1",0,0
10272,2022,8810192,13,13107,2,0,2,2,94,8,13,"6,8",0,0
10272,2023,27213663,13,13107,2,0,2,1,90,5,10,"4,7",0,0
10272,2016,8810192,13,13107,2,0,2,2,92,2,7,"5,5",0,0
10272,2018,8810192,13,13107,2,0,2,2,91,4,9,"6,4",0,0
10277,2023,5522130,13,13107,2,0,2,1,69,3,8,"5,4",0,0
10277,2022,5522130,13,13107,2,0,2,1,70,2,7,"5,8",0,0
10277,2016,21965967,13,13107,2,0,2,2,89,4,11,"5,5",0,0
10277,2017,21965967,13,13107,2,0,2,2,88,5,12,"5,4",0,0
10277,2018,21965967,13,13107,2,0,2,2,93,6,13,"5,2",0,0
10279,2023,25695493,13,13104,1,0,2,1,96,3,8,"6,2",0,0
10279,2022,25695493,13,13104,1,0,2,1,86,2,7,"5,7",0,0
10282,2022,26529700,13,13108,2,0,2,1,0,3,9,NA,0,0
10300,2017,16019017,13,13127,2,0,2,1,94,1,6,"6,7",0,0
10300,2023,16019017,13,13127,2,0,2,1,98,7,12,"6,7",0,0
10300,2022,16019017,13,13127,2,0,2,1,100,6,11,"6,8",0,0
10300,2018,16019017,13,13127,2,0,2,1,90,2,7,"6,6",0,0
10300,2016,25479826,13,13127,2,0,2,2,91,8,12,"6,2",0,0
10301,2018,17039249,13,13104,1,0,2,1,78,5,10,"4,4",0,0
10301,2016,17039249,13,13104,1,0,2,1,73,3,8,"4,7",0,0
10301,2016,2177652,13,13104,1,0,2,2,0,7,12,NA,0,0
10301,2022,17039249,13,13104,1,0,2,1,57,8,14,"4,8",0,0
10301,2017,17039249,13,13104,1,0,2,1,87,4,9,"4,5",0,0
10305,2017,3207076,13,13107,2,0,2,2,86,4,10,"5,5",0,0
10305,2016,3207076,13,13107,2,0,2,2,85,3,9,"5,5",0,0
10305,2018,3207076,13,13107,2,0,2,2,85,5,11,"5,1",0,0
10306,2022,26934067,13,13127,2,0,2,2,86,6,12,"5,7",0,0
10307,2018,25640074,13,13127,2,0,2,1,87,2,7,"5,6",0,0
10307,2016,25475764,13,13127,2,0,2,2,91,4,9,"6,6",0,0
10307,2017,25475764,13,13127,2,0,2,2,0,5,10,NA,0,0
10313,2023,25525618,13,13127,3,0,2,1,0,1,6,NA,0,0
10313,2023,26460458,13,13127,3,0,2,1,98,8,13,"6,1",0,0
10313,2022,26460458,13,13127,3,0,2,1,98,7,12,"6,2",0,0
10315,2018,19572005,13,13104,3,0,5,1,98,3,16,"5",0,0
10315,2022,2931931,13,13104,3,0,2,2,95,7,12,"6,6",0,0
10315,2018,1138684,13,13104,3,0,2,1,98,8,13,"5,4",0,0
10315,2016,11070768,13,13104,3,0,5,2,86,4,17,"5,9",0,0
10315,2018,2931931,13,13104,3,0,2,2,96,3,8,"6,1",0,0
10315,2023,26300034,13,13104,3,0,2,2,83,1,6,"6,1",0,0
10315,2023,2931931,13,13104,3,0,2,2,92,8,13,"6,5",0,0
10315,2017,8117691,13,13104,3,0,5,2,96,3,17,"5,7",0,0
10315,2017,1138684,13,13104,3,0,2,1,98,7,12,"5",0,0
10315,2017,14709153,13,13104,3,0,2,1,92,8,13,"5,8",0,0
10315,2018,14709153,13,13104,3,0,5,1,95,1,14,"6,2",0,0
10315,2018,8117691,13,13104,3,0,5,2,90,4,18,"5,8",0,0
10315,2017,19572005,13,13104,3,0,5,1,98,2,15,"5,3",0,0
10315,2016,14709153,13,13104,3,0,2,1,92,7,12,"5,6",0,0
10315,2017,2931931,13,13104,3,0,2,2,98,2,7,"5,9",0,0
10315,2016,2931931,13,13104,3,0,2,2,76,1,6,"6,5",0,0
10315,2016,8117691,13,13104,3,0,5,2,94,2,16,"5,9",0,0
10315,2016,1138684,13,13104,3,0,2,1,96,6,11,"5,2",0,0
10315,2022,1138684,13,13104,3,0,5,1,88,4,17,"5",0,0
10320,2022,21397643,13,13127,3,0,2,2,76,7,13,"5,7",0,0
10320,2023,21397643,13,13127,3,0,2,2,72,8,14,"5,4",0,0
10320,2016,24457407,13,13127,3,0,5,2,90,1,14,"4,2",0,0
10321,2023,25972753,13,13108,3,0,2,1,99,6,11,"6,3",0,0
10321,2022,25972753,13,13108,3,0,2,1,95,5,10,"5,6",0,0
10324,2023,11190348,13,13107,3,0,2,2,92,4,9,"6,4",0,0
10324,2022,11190348,13,13107,3,0,2,2,89,3,8,"6,8",0,0
10329,2016,25479402,13,13104,3,0,2,1,99,7,12,"6,2",0,0
10329,2017,25479402,13,13104,3,0,2,1,99,8,13,"6,1",0,0
10329,2018,25479402,13,13104,3,0,5,1,98,1,14,"6,3",0,0
10332,2022,990153,13,13104,3,0,2,1,88,4,9,"6,3",0,0
10332,2023,990153,13,13104,3,0,2,1,87,5,10,"6",0,0
10332,2023,9830481,13,13104,3,0,2,2,91,3,8,"6,4",0,0
10335,2023,25718411,13,13108,3,0,2,2,0,1,6,NA,0,0
10336,2018,24181419,13,13104,3,0,2,2,89,3,8,"5,4",0,0
10336,2016,24181419,13,13104,3,0,2,2,93,1,6,"5,9",0,0
10336,2017,24181419,13,13104,3,0,2,2,87,2,7,"6",0,0
10336,2023,21120056,13,13104,3,0,2,2,82,6,12,"6,3",0,0
10336,2018,21120056,13,13104,3,0,2,2,90,1,7,"6,6",0,0
10336,2022,21120056,13,13104,3,0,2,2,87,5,11,"6,4",0,0
10337,2016,1269847,13,13107,3,0,2,2,99,5,11,"6",0,0
10337,2018,13272782,13,13107,3,0,5,1,94,4,17,"5",0,0
10337,2018,1269847,13,13107,3,0,2,2,97,7,13,"5,1",0,0
10337,2017,13272782,13,13107,3,0,5,1,85,3,16,"5,2",0,0
10337,2017,1269847,13,13107,3,0,2,2,97,6,12,"5,7",0,0
10337,2016,13272782,13,13107,3,0,5,1,91,2,15,"5,2",0,0
10338,2017,3612810,13,13127,3,0,2,1,91,3,9,"5,8",0,0
10338,2018,3612810,13,13127,3,0,2,1,91,4,10,"5,7",0,0
10338,2017,7226924,13,13127,3,0,2,2,98,8,13,"5,7",0,0
10338,2016,3612810,13,13127,3,0,2,1,90,2,8,"5,9",0,0
10338,2022,3612810,13,13127,3,0,2,1,94,8,14,"5,5",0,0
10338,2016,7226924,13,13127,3,0,2,2,95,7,12,"5,7",0,0
10344,2018,16789925,13,13104,3,0,2,1,89,1,6,"6,3",0,0
10344,2023,16789925,13,13104,3,0,2,1,84,6,11,"6,2",0,0
10344,2022,16789925,13,13104,3,0,2,1,81,5,10,"6,5",0,0
10345,2022,10272391,13,13127,3,0,2,2,76,4,9,"5,8",0,0
10345,2023,10272391,13,13127,3,0,2,2,90,5,10,"5,8",0,0
10346,2022,9830481,13,13104,3,0,2,2,96,2,7,"6,3",0,0
10346,2022,6720588,13,13104,3,0,2,1,94,2,7,"6,9",0,0
10348,2022,4446325,13,13104,3,0,2,1,95,4,9,"6,4",0,0
10348,2023,4446325,13,13104,3,0,2,1,90,5,10,"6,4",0,0
10351,2018,14301040,13,13104,3,0,2,1,97,2,7,"6,3",0,0
10351,2017,14301040,13,13104,3,0,2,1,95,1,6,"6,5",0,0
10351,2017,13825103,13,13104,3,0,2,1,95,8,14,"5,1",0,0
10351,2022,14301040,13,13104,3,0,2,1,80,6,11,"5,5",0,0
10351,2016,13825103,13,13104,3,0,2,1,96,7,13,"4,9",0,0
10351,2023,14301040,13,13104,3,0,2,1,69,7,12,"5,4",0,0
10359,2023,25769996,13,13107,3,0,2,1,95,1,7,"6,8",0,0
10365,2017,13314394,13,13104,3,0,2,2,95,8,13,"6,1",0,0
10365,2016,13314394,13,13104,3,0,2,2,92,7,12,"5,8",0,0
10372,2018,16882934,13,13108,3,0,2,1,92,6,11,"4,9",0,0
10372,2016,16882934,13,13108,3,0,2,1,98,4,9,"6,7",0,0
10372,2017,16882934,13,13108,3,0,2,1,95,5,10,"5,8",0,0
10376,2016,3705126,13,13104,3,0,2,1,97,4,9,"6,2",0,0
10376,2017,3705126,13,13104,3,0,2,1,98,5,10,"6,2",0,0
10376,2018,3705126,13,13104,3,0,2,1,99,6,11,"6,1",0,0
10385,2018,16708042,13,13104,3,0,5,1,90,3,16,"5,2",0,0
10385,2017,16708042,13,13104,3,0,5,1,89,2,15,"5,3",0,0
10385,2016,16708042,13,13104,3,0,5,1,92,1,14,"5,3",0,0
10396,2023,26083186,13,13127,5,0,7,2,89,4,18,"5",0,0
10396,2023,3612810,13,13127,5,0,5,1,84,1,15,"5,3",0,0
10396,2022,26083186,13,13127,5,0,7,2,83,3,17,"5",0,0
10396,2022,9907522,13,13127,5,0,5,2,82,1,14,"5,1",0,0
10397,2022,2945240,13,13127,5,0,7,1,88,4,17,"6,2",0,0
10397,2017,25509954,13,13127,5,0,7,1,0,3,16,NA,0,0
10399,2018,15873054,13,13301,1,0,5,1,61,1,15,"4,8",0,0
10399,2023,222156,13,13301,1,0,7,2,99,3,16,"6",0,0
10399,2022,222156,13,13301,1,0,5,2,100,2,15,"6,3",0,0
10399,2017,15873054,13,13301,1,0,5,1,0,1,14,NA,0,0
10399,2018,2694777,13,13301,1,0,5,2,91,2,16,"5",0,0
10399,2017,2694777,13,13301,1,0,5,2,84,1,15,"4,8",0,0
10399,2023,20608477,13,13301,1,0,5,2,96,1,15,"4,1",0,0
10400,2016,20608477,13,13301,1,0,2,2,79,2,8,"6,2",0,0
10400,2016,13625239,13,13301,1,0,2,1,91,3,9,"5,3",0,0
10400,2022,20102268,13,13301,1,0,2,2,90,5,10,"6,3",0,0
10400,2018,20102268,13,13301,1,0,2,2,99,1,6,"6",0,0
10400,2023,4246139,13,13301,1,0,2,1,77,3,8,"4,6",0,0
10400,2023,20102268,13,13301,1,0,2,2,99,6,11,"6,5",0,0
10400,2017,13625239,13,13301,1,0,2,1,95,4,10,"5,9",0,0
10400,2017,20608477,13,13301,1,0,2,2,0,3,9,NA,0,0
10400,2022,4246139,13,13301,1,0,2,1,93,2,7,"6",0,0
10400,2022,13625239,13,13301,1,0,2,1,0,8,15,NA,0,0
10400,2018,13625239,13,13301,1,0,2,1,95,5,11,"5,1",0,0
10401,2017,723746,13,13301,1,0,2,1,97,7,14,"5,1",0,0
10401,2018,723746,13,13301,1,0,2,1,99,8,15,"5,4",0,0
10401,2023,22448065,13,13301,1,0,2,2,89,3,8,"5,3",0,0
10401,2022,15787254,13,13301,1,0,2,2,98,3,8,"6,4",0,0
10401,2016,723746,13,13301,1,0,2,1,94,6,13,"5,2",0,0
10403,2018,222156,13,13301,1,0,2,2,97,6,11,"6,2",0,0
10403,2023,19870616,13,13301,1,0,2,2,0,1,9,NA,0,0
10403,2022,19870616,13,13301,1,0,2,2,80,1,8,"3,8",0,0
10403,2022,19163066,13,13301,1,0,2,2,0,3,8,NA,0,0
10405,2016,2694777,13,13301,1,0,2,2,95,8,14,"4,6",0,0
10407,2018,5648192,13,13301,1,1,2,2,84,5,10,"4,9",0,0
10407,2017,5648192,13,13301,1,1,2,2,98,4,9,"5,8",0,0
10407,2016,5648192,13,13301,1,1,2,2,92,3,8,"5,7",0,0
10408,2023,23742982,13,13301,1,1,7,1,0,3,16,NA,0,0
10408,2022,23742982,13,13301,1,1,5,1,90,2,15,"4,9",0,0
10410,2023,25189272,13,13301,1,0,2,1,49,1,7,"5,5",0,0
10410,2016,15873054,13,13301,1,1,2,1,79,8,13,"5,2",0,0
10410,2022,25189272,13,13301,1,0,2,1,58,1,6,"4,7",0,0
10411,2023,21378092,13,13301,1,1,2,1,94,4,9,"5,8",0,0
10411,2022,21378092,13,13301,1,1,2,1,95,3,8,"6,1",0,0
10413,2017,1832211,13,13301,3,0,2,1,86,4,9,"5,6",0,0
10413,2018,1832211,13,13301,3,0,2,1,86,5,10,"5,6",0,0
10413,2018,9877109,13,13301,3,0,2,1,97,2,7,"6",0,0
10413,2016,1832211,13,13301,3,0,2,1,87,3,8,"5,1",0,0
10413,2017,9877109,13,13301,3,0,2,1,96,1,6,"5,7",0,0
10413,2022,9877109,13,13301,3,0,2,1,97,6,11,"5,3",0,0
10415,2023,26086232,13,13301,3,0,2,2,90,1,6,"7",0,0
10415,2017,6175842,13,13301,3,0,2,2,83,7,13,"5,6",0,0
10415,2023,5486692,13,13301,3,0,5,2,98,2,15,"6,2",0,0
10415,2022,5486692,13,13301,3,0,5,2,89,1,14,"6,1",0,0
10415,2022,6175842,13,13301,3,0,5,2,64,3,18,"5,2",0,0
10415,2016,6175842,13,13301,3,0,2,2,82,6,12,"5,7",0,0
10415,2023,6175842,13,13301,3,0,5,2,90,4,19,"4,5",0,0
10420,2023,25543999,13,13302,1,0,2,2,97,2,7,"6,7",0,0
10420,2022,25839233,13,13302,1,0,2,1,90,4,9,"6,4",0,0
10425,2018,4270416,13,13302,1,0,2,2,91,8,14,"4,5",0,0
10426,2022,13155853,13,13302,1,1,2,2,94,4,9,"5,6",0,0
10426,2023,13155853,13,13302,1,1,2,2,90,5,10,"4,8",0,0
10427,2018,11279842,13,13302,1,1,2,1,0,1,6,NA,0,0
10430,2022,18902637,13,13302,3,0,2,2,93,8,14,"6",0,0
10430,2018,18902637,13,13302,3,1,2,2,90,4,10,"6,1",0,0
10432,2023,5043639,13,13303,1,0,2,2,72,7,13,"5,9",0,0
10447,2018,5043639,13,13303,3,0,2,2,71,3,8,"4,6",0,0
10447,2017,5043639,13,13303,3,0,2,2,85,2,7,"5,6",0,0
10447,2016,5043639,13,13303,3,0,2,2,84,1,6,"5,7",0,0
10450,2023,15721829,13,13201,1,0,2,2,79,4,9,"5,6",0,0
10450,2023,25999946,13,13201,1,0,2,2,83,1,7,"6,6",0,0
10450,2022,25441820,13,13201,1,0,2,2,87,1,6,"6,8",0,0
10450,2023,25441820,13,13201,1,0,2,2,85,2,7,"6,5",0,0
10450,2017,10953196,13,13201,1,0,5,2,48,3,18,"5,5",0,0
10450,2017,24899733,13,13201,1,0,5,1,88,4,17,"5",0,0
10450,2022,15721829,13,13201,1,0,2,2,78,3,8,"5,7",0,0
10450,2016,24899733,13,13201,1,0,5,1,88,3,16,"5",0,0
10450,2018,10953196,13,13201,1,0,5,2,88,4,19,"5,5",0,0
10450,2016,10953196,13,13201,1,0,5,2,88,2,17,"5,3",0,0
10452,2017,16665492,13,13201,1,0,2,1,96,8,15,"5,1",0,0
10452,2018,16665492,13,13201,1,0,5,1,100,1,16,"5",0,0
10453,2022,22063203,13,13201,1,0,7,1,90,2,15,"6,5",0,0
10453,2016,7100671,13,13201,1,0,7,1,94,3,17,"5,4",0,0
10453,2023,22063203,13,13201,1,0,7,1,67,3,16,"6,1",0,0
10453,2017,7100671,13,13201,1,0,7,1,89,4,18,"5",0,0
10456,2022,180195,13,13201,1,0,7,2,85,2,15,"6,3",0,0
10456,2023,180195,13,13201,1,0,7,2,82,3,16,"6,3",0,0
10457,2018,20335171,13,13201,1,0,5,1,90,1,15,"5,4",0,0
10457,2016,20335171,13,13201,1,0,2,1,95,7,13,"4,9",0,0
10457,2017,20335171,13,13201,1,0,2,1,93,8,14,"5,8",0,0
10458,2018,24690805,13,13201,1,0,2,1,0,8,15,NA,0,0
10458,2017,24690805,13,13201,1,0,2,1,81,7,14,"5,1",0,0
10459,2017,22336330,13,13201,1,0,2,1,100,4,9,"6,5",0,0
10459,2018,22336330,13,13201,1,0,2,1,99,5,10,"6,7",0,0
10461,2016,24690805,13,13201,1,0,2,1,83,6,13,"5,2",0,0
10462,2016,2505051,13,13201,1,0,2,1,98,6,11,"5,7",0,0
10462,2017,15547303,13,13201,1,0,2,2,78,1,7,"5,8",0,0
10462,2018,15547303,13,13201,1,0,2,2,78,2,8,"5,4",0,0
10462,2016,15547303,13,13201,1,0,2,2,0,1,6,NA,0,0
10462,2018,2505051,13,13201,1,0,2,1,100,8,13,"6",0,0
10462,2017,2505051,13,13201,1,0,2,1,98,7,12,"5,3",0,0
10470,2023,22336330,13,13201,1,0,5,1,96,2,15,"6,8",0,0
10472,2018,16727778,13,13201,1,0,2,2,100,1,6,"6,5",0,0
10472,2022,16727778,13,13201,1,0,2,2,96,5,10,"6,6",0,0
10472,2023,16727778,13,13201,1,0,2,2,98,6,11,"6,5",0,0
10473,2018,25612062,13,13201,1,0,2,1,100,2,9,"6,8",0,0
10475,2023,23434956,13,13201,1,0,2,2,95,4,9,"6,7",0,0
10475,2022,23434956,13,13201,1,0,2,2,98,3,8,"6,7",0,0
10475,2022,6743477,13,13201,1,0,2,2,93,7,12,"6,8",0,0
10475,2017,6743477,13,13201,1,0,2,2,90,2,7,"6,4",0,0
10475,2016,12836637,13,13201,1,0,2,2,97,7,12,"5,5",0,0
10475,2016,6743477,13,13201,1,0,2,2,96,1,6,"6,4",0,0
10475,2018,6743477,13,13201,1,0,2,2,87,3,8,"6,4",0,0
10475,2017,12836637,13,13201,1,0,2,2,95,8,13,"6,5",0,0
10475,2023,6743477,13,13201,1,0,2,2,98,8,13,"6,6",0,0
10476,2017,180195,13,13201,1,0,2,2,95,5,10,"6,1",0,0
10476,2018,180195,13,13201,1,0,2,2,96,6,11,"6,2",0,0
10476,2017,2299756,13,13201,1,0,2,2,91,8,13,"5,4",0,0
10479,2022,7457287,13,13201,3,0,5,2,94,4,17,"5,3",0,0
10484,2016,13859143,13,13201,3,0,5,2,90,1,14,"4",0,0
10484,2017,13859143,13,13201,3,0,5,2,86,1,15,"4,6",0,0
10484,2018,13859143,13,13201,3,0,5,2,77,1,16,"4,6",0,0
